gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	scientificName
1022072767	RSA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	RSA452850	s.n.	Dr. H. de Forest		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1930-04-24T00:00Z	NA	NA	NA	1930	4	24	Apr 24 1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Mendocino	NA	"Near Dimmick [mesa?], Redwood Forest of the Albion Lumber Co on Navarro River"	NA	NA	NA	NA	NA	NA	NA	39.1572	-123.638	2210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GoogleMaps via BerkeleyMapper	NA	NA	NA	Alnus oregona Nutt.
1022554644	DS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	DS16250	s.n.	W. R. Dudley		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1903-08-03T00:00Z	NA	NA	NA	1903	8	3	Aug 3 -1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Monterey	NA	Sur Post Office	NA	NA	NA	NA	NA	NA	NA	36.2703	-121.8064	200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate	NA	NA	NA	Alnus rubra Bong.
441685095	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	185218	NA	Grace Smith	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1977	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	King	NA	"Seattle, Discovery Park: north parking lot."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
45547484	"California State University, Chico"	Herbarium	NA	NA	UNKNOWN	NA	NA	NA	NA	91975	NA	Richard R. Halse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1987-03-20T00:00Z	NA	NA	NA	1987	3	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	Skamania	NA	"Columbia River Gorge, along the banks of Woodward Creek by Marine Park just S of Beacon Rock. Along the rocky banks of [creek].  Shrub 3.6 meters tall.  Assoc. Genera: Hypericum, Salix, Tanacetum, Populus, Holcus, Rubus."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1228324417	F	Botany	Great Lakes TCN	F	PRESERVED_SPECIMEN	NA	NA	NA	6f650fe6-094f-4443-8e38-285b9f2bf89c	Great Lakes TCN	470	E. Hall	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3016210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"North America, U.S.A., Oregon"	NORTH_AMERICA	NA	NA	NA	US	Oregon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44	-120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1228498311	F	Botany	Great Lakes TCN	F	PRESERVED_SPECIMEN	NA	NA	NA	893e30ed-0948-4860-8d8a-fa839b33652c	Great Lakes TCN	862	H. E. Brown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3016209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1898	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"North America, U.S.A., California"	NORTH_AMERICA	NA	NA	NA	US	California	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37	-119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
888037693	US	Botany	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	http://n2t.net/ark:/65665/3b2628f27-a12f-4764-adc8-9d3af4ffdcc3	39268.28764	s.n.	Wilkes Explor. Exped.		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Genbank:	NA	NA	NA	39268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Washington"	NORTH_AMERICA	NA	NA	NA	US	Washington	NA	NA	"Woods, Puget Sound"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430369	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:180199	180199	5747	"Kildale, Doris K."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1928-07-22T00:00Z	NA	204	NA	1928	7	22	22-Jul-28	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Del Norte County	NORTH_AMERICA	NA	NA	NA	US	California	Del Norte County	NA	Klamath River - 2 miles N of - on road to Crescent City	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430396	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:693560	693560	8093	"Ewan, Joseph Andorfer"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169304	"Rounded crown, pyramidal tree"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1933-11-05T00:00Z	NA	309	NA	1933	11	5	05-Nov-33	Solitary here in Carex bog	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Marin County	NORTH_AMERICA	NA	NA	NA	US	California	Marin County	NA	"Cold Bog, Pt. Reyes Penninsula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430404	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:2328181	2328181	2344	"Wolf, C. B."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169313	Ht. 30 ft; spr. 25 ft; tr. diam.: 1 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1931-08-22T00:00Z	NA	234	NA	1931	8	22	22-Aug-31	Humid Transition	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Marin County	NORTH_AMERICA	NA	NA	NA	US	California	Marin County	NA	"1/2 mile S of Inverness, along the shore of Tomales Bay"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
623660803	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	DAV:Herbarium:110041	110041	127	Mary M. Hektner	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1974-07-05T00:00Z	NA	NA	NA	1974	7	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Sonoma County	NA	"Sonoma County: Unit 24 Owners' Map, Sea Ranch, near State Highway 1."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
864814433	Harvard University	GH	NA	Harvard University	PRESERVED_SPECIMEN	NA	NA	NA	NA	barcode-00401379	NA	Mrs. Ellwood Cooper	NA	NA	NA	NA	NA	NotDetermined	NA	NA	NA	Sheet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1879-01-01T00:00Z	NA	NA	NA	1879	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America;United States of America;California;	NORTH_AMERICA	NA	NA	NA	US	California	NA	NA	Sa Inez Mts.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
864814394	Harvard University	GH	NA	Harvard University	PRESERVED_SPECIMEN	NA	NA	NA	NA	barcode-00401380	4780	H. N. Bolander	NA	NA	NA	NA	NA	NotDetermined	NA	NA	NA	Sheet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4780	1866-01-01T00:00Z	NA	NA	NA	1866	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America;United States of America;California;Mendocino County;	NORTH_AMERICA	NA	NA	NA	US	California	Mendocino County	Mendocino City	[no additional data]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1146343356	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	http://arctos.database.museum/guid/UAM:Herb:42789?seid=129979	42789	NA	Collector(s): Mary C. Stensvold		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=87164; original identifier=3372	NA	http://arctos.database.museum/guid/UAM:Herb:42789	NA	NA	NA	NA	<i>Alnus rubra</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1979-08-28T00:00Z	NA	NA	240	1979	8	28	79-08-28	upper beach-woods interface	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Sitka Quad, Tongass National Forest"	NORTH_AMERICA	NA	NA	NA	US	Alaska	NA	NA	"Alexander Archipelago, Iyoukeen Cove, E coast Chichagof I., N part of cove"	"Alexander Archipelago, Iyoukeen Cove, E coast Chichagof I., N part of cove"	NA	NA	NA	NA	Alan R. Batten	NA	57.88	-134.96	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	Alnus rubra Bong.
1146344174	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	http://arctos.database.museum/guid/UAM:Herb:43529?seid=1666149	43529	NA	Collector(s): Leslie A. Viereck		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=58627; original identifier=8686	NA	http://arctos.database.museum/guid/UAM:Herb:43529	NA	NA	NA	NA	<i>Alnus rubra</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1967-08-08T00:00Z	NA	NA	220	1967	8	8	67-08-08	"coastal flats, early succession"	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Juneau Quad, Tongass National Forest, Alexander Archipelago"	NORTH_AMERICA	NA	Alexander Archipelago	NA	US	Alaska	NA	NA	"Coast Mts., Eagle R., NW of Juneau"	"Coast Mts., Eagle R., NW of Juneau"	NA	NA	NA	NA	Alan R. Batten	NA	58.51	-134.75	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	Alnus rubra Bong.
1146351695	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	http://arctos.database.museum/guid/UAM:Herb:50671?seid=205141	50671	NA	"Collector(s): Elbert L. Little, Jr."		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=57841; original identifier=26669	NA	http://arctos.database.museum/guid/UAM:Herb:50671	NA	NA	NA	NA	<i>Alnus rubra</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1972-07-18T00:00Z	NA	NA	200	1972	7	18	72-07-18	bog or muskeg	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Skagway Quad"	NORTH_AMERICA	NA	NA	NA	US	Alaska	NA	NA	"Coast Mts., Mosquito Lake, 48 km NW of Haines"	"Coast Mts., Mosquito Lake, 48 km NW of Haines"	NA	NA	NA	NA	Alan R. Batten	NA	59.46	-136.03	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	Alnus rubra Bong.
1052594860	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/1135933	1135933	NA	cmac159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2014-12-17T18:09Z	17:09:48Z	NA	NA	2014	12	17	Wed Dec 17 2014 09:09:48 GMT-0800 (PST)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"San Juan Island National Historical Park, Friday Harbor, WA, US"	NA	NA	NA	NA	NA	NA	48.46347	-122.99452	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1065585886	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/1166008	1166008	NA	podiceps	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Many robust trees alongside river.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2014-06-04T00:00Z	NA	NA	NA	2014	6	4	14-06-04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	Ohanapecosh Campground	NA	NA	NA	NA	NA	NA	46.73683	-121.5667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1143552523	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/1988996	1988996	NA	wamackr	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Outside of school	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2015-09-23T22:46Z	20:46:22Z	NA	NA	2015	9	23	Wed Sep 23 2015 12:46:22 GMT-0800 (AKDT)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"Sitka High School, Sitka, AK, US"	NA	NA	NA	NA	NA	NA	57.06283	-135.33959	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1143558149	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/2014300	2014300	NA	angelom11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2015-09-23T22:46Z	20:46:05Z	NA	NA	2015	9	23	Wed Sep 23 2015 12:46:05 GMT-0800 (AKDT)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"Sitka High School, Sitka, AK, US"	NA	NA	NA	NA	NA	NA	57.06286	-135.33957	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1265893949	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/2896802	2896802	NA	Connor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2016-04-07T22:31Z	20:31:13Z	NA	NA	2016	4	7	16-04-07 12:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	304 park street in sitka alaska	NA	NA	NA	NA	NA	NA	57.0541	-135.32656	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1041255537	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	urn:occurrence:Arctos:UAM:Herb:42790:416085	42790	NA	Collector(s): Mary C. Stensvold		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=V76050; original identifier=5149	NA	NA	NA	NA	NA	NA	<i>Alnus rubra</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1982-07-03T00:00Z	NA	NA	184	1982	7	3	82-07-03	beach-meadow ecotone	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Sitka Quad, Tongass National Forest"	NORTH_AMERICA	NA	NA	NA	US	Alaska	NA	NA	"Alexander Archipelago, Baranof I., Sitka, 2 km N of town"	"Alexander Archipelago, Baranof I., Sitka, 2 km N of town"	NA	NA	NA	NA	Alan R. Batten	NA	57.05	-135.33	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	Alnus rubra Bong.
1020957405	JEPS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	JEPS58593	NA	W. L. Jepson		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1898-10-14T00:00Z	NA	NA	NA	1898	10	14	Oct 14 1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Alameda	NA	Berkeley	NA	NA	NA	NA	NA	NA	NA	37.87167	-122.27167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Biogeomancer	NA	NA	NA	Alnus rubra Bong.
1021028184	HSC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	HSC93855	1398	F. Bowcutt		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1989-07-09T00:00Z	NA	NA	NA	1989	7	9	Jul 9 1989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Mendocino	NA	"Old townsite of Wheeler, 7 mi. SSE of Four Corners, 20 mi. SSW of Garberville"	NA	12 m	NA	NA	NA	NA	NA	39.8853	-123.91	206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	(copied from CHSC79758)	NA	NA	NA	Alnus rubra Bong.
1021256234	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	UC1135151	5865	H. S. Yates		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1936-06-23T00:00Z	NA	NA	NA	1936	6	23	Jun 23 1936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Humboldt	NA	1 mi s of Loleta; California Forest Experiment Station	NA	100 ft	NA	NA	NA	NA	NA	40.62307031	-124.2223594	825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	trs2LL	NA	NA	NA	Alnus rubra Bong.
1021341233	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	UC55010	353	P. E. Goddard		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1902-04-16T00:00Z	NA	NA	NA	1902	4	16	Apr 16 1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Unknown	NA	N.W. Calif.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1021430994	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	UC1176781	15485	John Thomas Howell		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1940-05-20T00:00Z	NA	NA	NA	1940	5	20	May 20 1940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Marin	NA	Inverness	NA	NA	NA	NA	NA	NA	NA	38.10093051	-122.8556221	4161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Terrain Navigator 1:24,000"	NA	NA	NA	Alnus rubra Bong.
1021544621	RSA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	RSA3042	2343	C. B. Wolf		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1931-08-22T00:00Z	NA	NA	NA	1931	8	22	Aug 22 1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Marin	NA	"0.5 mile south of Inverness, along shore of Tomales Bay."	NA	NA	NA	NA	NA	NA	NA	38.1089	-122.8978	850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate (copied from DS232820)	NA	NA	NA	Alnus oregona Nutt.
1021838499	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	CAS216133	11741	John Thomas Howell		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1934-03-03T00:00Z	NA	NA	NA	1934	3	3	"Mar. 3, 1934"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Sonoma	NA	near Fort Ross	NA	NA	NA	NA	NA	NA	NA	38.5173	-123.241	1350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate (copied from GH427635)	NA	NA	NA	Alnus rubra Bong.
1259022025	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:MO:Tropicos:1774160	1774160	Parks 24126	Harold E. Parks|Susan T. Parks		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1938-04-01T00:00Z	NA	NA	NA	1938	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	California	Humboldt	NA	"Spruce Cove, Trinidad."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	John J. Furlow	Alnus rubra Bong.
1265603723	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/62460	62460	NA	brooke	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Multiple cones growing at ends of branches in clusters of 3. Cones small (around 2-4 cm). Also longer, squishy, dangly green to red faded catkins growing mostly in clusters of 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2012-03-31T00:00Z	NA	NA	NA	2012	3	31	12-03-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	Pack Forest	NA	NA	NA	NA	NA	NA	46.83	-122.295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430341	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:680865	680865	17668	"Thomas, John H."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169565	Small planted trees	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1974-12-29T00:00Z	NA	363	NA	1974	12	29	"Dec. 29, 1974"	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Santa Clara County	NORTH_AMERICA	NA	NA	NA	US	California	Santa Clara County	NA	Stanford University. Frenchman's Hill residence area	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430403	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:BOT:281590	281590	2344	"Wolf, C. B."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169312	Ht. 30 ft; spr. 25 ft; tr. diam.: 1 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1931-08-22T00:00Z	NA	234	NA	1931	8	22	22-Aug-31	Humid Transition	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Marin County	NORTH_AMERICA	NA	NA	NA	US	California	Marin County	NA	"1/2 mile S of Inverness, along the shore of Tomales Bay"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
