gbifID	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled
1097501277	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	59b390a8-5649-4823-95fa-3adf3fb430dc	17819	50	T. T. McCabe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1929-07-31T00:00Z	NA	NA	NA	1929	7	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	CA	British Columbia	NA	NA	Near Barkersville	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	1828.8	0	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:31Z	2015-11-17T16:31Z
918953277	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149416	V229036	ANL	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	"20-40 ft, DBH 6.9 inches. 12 rows stomata."	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1977"	NA	NA	NA	NA	NA	1977-08-09T00:00Z	NA	NA	NA	1977	8	9	1977 Aug 09	"This is a logged or burned stand of generally young trees of Abies lasiocarpa with the odd Picea glauca & Pinus contorta. By far the dominant component is Populus tremuloides, with some Alnus, P. trichocarpa and Salix as well forming shrubby understory. Understory-Picea glauca, Castilleja, Rubus, Fragaria, Cornus canadensis, Linnaea borealis, Lycopodium, Viburnum, Petasites, Smilacina, Pyrola, Equisetum, Sorbus."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"southwest of Dawson Creek, 8.4 miles south of Highway 97 on road to Fellers Heights & Upper Cutbank, turn to west on Puggins Mountain Logging Road, 22.6 miles south"	NA	3300 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1977-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
918953288	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149436	V229386	AOF	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	"35-100 ft, DBH 12.0 inches. 8 rows stomata."	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1977"	NA	NA	NA	NA	NA	1977-08-11T00:00Z	NA	NA	NA	1977	8	11	1977 Aug 11	"Old growth virgin stand of Picea engelmannii and Abies lasiocarpa with occasional individuals of P. tremuloides in overstory. Substory-Abies, Alnus, Salix, Pop. trichocarpa. Understory-Petasites, Spiraea, Rosa, Smilacina, Rubus spectabilis, Picea engelmannii, Linnaea borealis, Pyrola, Goodyera, Vaccinium (2 spp.), Thalictrum, Cornus stolonifera, Viburnum, Cornus canadensis, Abies lasiocarpa, Ribes, Aralia, Erythronium."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"5 miles west of turnoff from Highway 97 at McLeod Lake, Carp Lake Road west of McLeod Lake, at mile marker ""5"""	NA	2500 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1977-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
918953560	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149688	V229089	AXS	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	DBH 23.2 cm	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1980"	NA	NA	NA	NA	NA	1980-07-31T00:00Z	NA	NA	NA	1980	7	31	1980 Jul 31	"Rocky hillside above recent cut.  Scrubby forest of Tsuga mertensiana, Abies amabilis, A. lasiocarpa, Thuja plicata and Pinus monticola.  Understory of Arctostaphylos uva-ursi, Gaultheria procumbens, Phyllodoce or Cassiope, Vaccinium sp. and regen of mature trees."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver Island, north of Forbidden Plateau, east slope of Mount Washington"	NA	3000 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1980-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
918966570	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	165094	V100002	10152	H.M. Raup; D.S. Correll	NA	NA	mounted	NA	NA	NA	NA	NA	"tree 50 inches high, 18 inches D.B.H. Arnold Arboretum Expedition to the Alaska Highway"	NA	NA	NA	NA	NA	Abies lasiocarpa by H.M. Raup 1943	NA	NA	NA	NA	NA	1943-06-19T00:00Z	NA	NA	NA	1943	6	19	1943 Jun 19	woods on top of high bluff	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Vicinity of Beatton R. [river?]	NA	NA	NA	NA	NA	NA	NA	57.08333	-122.58333	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	H.M. Raup	1943-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
1095965509	PhysicalObject	NA	urn:lsid:biocol.org:col:15668	NA	NA	S	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	S:VascularPlants:S-C-5224	S-C-5224	10361	J. P. Anderson & R. G. Brown	NA	NA	dried on sheet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10361	1946-08-01T00:00Z	NA	NA	NA	1946	8	1	1 aug. 1946	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; Canada; British Columbia	NORTH_AMERICA	NA	NA	NA	CA	British Columbia	NA	NA	"Canada, British Columbia, Liard Hot Springs"	"Canada, British Columbia, Liard Hot Springs"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	Plantae;Pinophyta;Pinales;Pinaceae;Abies	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	0943f690-fde5-11dd-83f4-b8a03c50a862	SE	2016-04-17T17:31Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-01-07T13:26Z	2016-01-07T13:26Z
441678735	NA	NA	NA	NA	NA	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	37892	NA	J. William Thompson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1938-07-21T00:00Z	NA	NA	NA	1938	7	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Chipuin Mountain, Marble Mountains."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	8310f570-f762-11e1-a439-00145eb45e9a	US	2016-04-17T16:22Z	1829	0	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	2014-10-07T14:39Z	2014-10-07T14:39Z
466324362	NA	NA	NA	NA	NA	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V229100	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1975-07-24T00:00Z	NA	NA	NA	1975	7	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"5.0 miles south from road Nass Junction-Kitwanga Junction Road, 3.5 miles from Seaskinnish Creek"	NA	NA	NA	NA	NA	NA	NA	55.21667	-128.93333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:19Z
466324441	NA	NA	NA	NA	NA	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V229013	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1975-07-28T00:00Z	NA	NA	NA	1975	7	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"1 mile south of the Nass River Bridge, 0.25 miles east of Meziadin Lake-Hazelton Road on logging road"	NA	NA	NA	NA	NA	NA	NA	56.05	-129.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:19Z
466324811	NA	NA	NA	NA	NA	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V229396	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1977-08-07T00:00Z	NA	NA	NA	1977	8	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Alberta	NA	NA	"Pinto Creek, on road to Kakwa falls from Grand Prairie, ca. 34 miles southwest Grovedale junction, on edges of mining or oil exploration ""cat-track"" road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:19Z
466325397	NA	NA	NA	NA	NA	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V229088	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1980-07-31T00:00Z	NA	NA	NA	1980	7	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver Island, north of Forbidden Plateau, east slope of Mount Washington"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:19Z
574891302	PhysicalObject	NA	NA	http://biocol.org/urn:lsid:biocol.org:col:15670	NA	E	E	Royal Botanic Garden Edinburgh Herbarium	E	PRESERVED_SPECIMEN	NA	NA	NA	http://data.rbge.org.uk/herb/E00245186	E00245186	544	"Heacock, Edward R"	NA	NA	herbarium specimen of unspecified type	NA	NA	NA	NA	BGBASE:255610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1904-08-20T00:00Z	NA	233	NA	1904	8	20	04-08-20	NA	NA	NA	NA	NA	Moraine	NA	NA	NA	North America	NA	NA	NA	NA	CA	British Columbia	NA	NA	Great Glacier	NA	4500 FT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	degrees minutes seconds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	GB	2016-04-16T01:13Z	1372	0	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2014-05-29T14:49Z	2016-06-06T13:37Z
856895413	PhysicalObject	NA	NA	NA	NA	University of British Columbia	UBCBG	University of British Columbia Botanical Garden (UBCBG) - Living Collections	University of British Columbia	LIVING_SPECIMEN	NA	NA	NA	11705.0001	11705.0001	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	CA	British Columbia	NA	Vancouver	UBC Botanical Garden	NA	50-70m	NA	NA	NA	NA	NA	49.25408	-123.25081	800	NA	NA	decimal degrees	WGS84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	c5da77b7-7423-49a4-a379-f423ea0f07b8	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:04Z	2016-02-15T18:04Z
918830620	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	25154	V167218	35	Sarah Chaney	NA	NA	mounted	NA	NA	NA	NA	NA	"for ph.d. thesis of thomas gallie,geography dept.,u.b.c."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1979 Jul-Sep	dry pine-heather-forb association	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"north-facing basin on ridge north of north fork, Miller Creek, Pemberton meadows"	NA	1829 m	NA	NA	NA	NA	NA	50.4	-122.96667	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sarah Chaney	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:08Z	2016-02-15T18:08Z
918835308	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	29918	V176942	1508	Wynne Gorman	NA	NA	mounted	NA	NA	NA	NA	NA	"Stikine-Iskut Habitat Utilization Report,BC Hydro & Power(see files)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1979-08-14T00:00Z	NA	NA	NA	1979	8	14	1979 Aug 14	cottonwood alluvial forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"North bank of Iskut River, ca. 15 km northwest from junction with Forrest Kerr River,"	NA	316-343 m	NA	NA	NA	NA	NA	56.5	-130.5	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	Wynne Gorman	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:08Z	2016-02-15T18:08Z
918953065	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149226	V229008	ADM	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	"Tree, 16.9 inches DBH"	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1975"	NA	NA	NA	NA	NA	1975-07-28T00:00Z	NA	NA	NA	1975	7	28	1975 Jul 28	Growing in forest of Abies & Tsuga heterophylla	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"1 mile south of the Nass River Bridge, 0.3 miles east of Meziadin Lake-Hazelton Road on logging road"	NA	1200 ft	NA	NA	NA	NA	NA	56.05	-129.15	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1975-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
