gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	occurrenceID	catalogNumber	recordNumber	recordedBy	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	fieldNotes	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	identifiedBy	scientificName
894987848	University of Lethbridge	LEA	University of Lethbridge Herbarium (LEA)	University of Lethbridge	PRESERVED_SPECIMEN	NA	12848	urn:lsid:biocol.org:col:14547	NA	"15 Blais, Nagy"	1969-05-02T00:00Z	NA	NA	NA	1969	5	2	NA	Steep open slope	NA	NA	NA	NA	CA	Alberta	NA	NA	"South slope of Bellevue Ridge, 2 miles from highway junction"	NA	NA	NA	NA	NA	NA	NA	49.1	-113.91667	NA	Arctostaphylos uva-ursi (L.) Spreng.
813275733	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	255812	NA	"Brunton, D.F."	1993-06-11T00:00Z	NA	NA	NA	1993	6	11	NA	NA	NA	NA	NA	NA	CA	Ontario	NA	NA	"Goulbourn, S side of Hyw 7 across from entrance to speedway, 1 km SW of Spruce Ridge Rd."	NA	NA	NA	NA	NA	NA	NA	45.23333	-75.98333	"Brunton, D.F."	Arctostaphylos uva-ursi (L.) Spreng.
813284513	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	105711	NA	"Soper, J.H.; Grevatt, J.G."	1957-07-05T00:00Z	NA	NA	NA	1957	7	5	NA	NA	NA	NA	NA	NA	CA	Ontario	Manitoulin Dist.	NA	"Tehkummah Tp., Manitoulin Island, Mud Lake, 4 miles S of Sandfield.; 496"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Soper, J.H."	Arctostaphylos uva-ursi (L.) Spreng.
813285080	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	168337	NA	"Wellwood, A.A."	1968-06-10T00:00Z	NA	NA	NA	1968	6	10	NA	NA	NA	NA	NA	NA	CA	Ontario	Parry Sound Dist.	NA	"Georgian Bay, Pointe au Baril"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Wellwood, A.A."	Arctostaphylos uva-ursi (L.) Spreng.
813299734	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	225121	NA	"Riley, J.L.; Lindsay, K.M."	1976-07-12T00:00Z	NA	NA	NA	1976	7	12	NA	NA	NA	NA	NA	NA	CA	Ontario	Thunder Bay Dist.	NA	N side of road from Hwy 61 to smaller N Pigeon Bay; 150A	NA	NA	NA	NA	NA	NA	NA	48.04167	-89.55	NA	Arctostaphylos uva-ursi (L.) Spreng.
1248717956	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	QFA0265613	QFA0265613	32106	"Lepage, Ernest"	1954-07-31T00:00Z	NA	NA	NA	1954	7	31	31 juillet 1954	Rochers secs	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	Vieux-comptoir	NA	NA	NA	NA	NA	NA	NA	52.61667	-78.7	"Lepage, Ernest"	Arctostaphylos uva-ursi uva-ursi
1248717967	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	QFA0602693	QFA0602693	49	"L̩vesque, Michel; Boucher, R̩jean; Guay, Gilles"	1976-07-29T00:00Z	NA	NA	NA	1976	7	29	29 juillet 1976	Sur le flanc d'une montagne	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Rivi̬re Desaulniers, Duncan 50 km au sud de LG-2"	NA	NA	NA	NA	NA	NA	NA	53.58333	-77.58333	"L̩vesque, Michel"	Arctostaphylos uva-ursi (L.) Spreng.
1248717977	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	QFA0509561	QFA0509561	9511	"Argus, George W."	1974-07-25T00:00Z	NA	NA	NA	1974	7	25	25 juillet 1974	Open Pinus banksiana forest on bare sand on slope above river.	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Opinaca Lake Quad, Ola Factory river, At rapids ca. 5 miles ESE of Old Factory lake. Can. Forestry sv. locality #187"	NA	NA	NA	NA	NA	NA	NA	52.73333	-77.78333	"Argus, George W."	Arctostaphylos uva-ursi (L.) Spreng.
686184089	HIBG	HIBG	Harriet Irving Botanical Gardens (HIBG)	Acadia University	LIVING_SPECIMEN	NA	89178	AU10.01016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Botanical Garden	NA	NA	NA	NA	CA	Nova Scotia	Kings	Wolfville	Harriett Irving Botanical Garden	NA	36.927 m	NA	NA	NA	NA	NA	45.08637	-64.36794	NA	Arctostaphylos uva-ursi (L.) Spreng.
723291470	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	QFA0343096	QFA0343096	2891	"Gagnon, abb̩ Alexandre"	1947-06-04T00:00Z	NA	NA	NA	1947	6	4	04 juin 1947	Falaise rocheuse	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	Cap-Rouge	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Gagnon, abb̩ Alexandre"	Arctostaphylos uva-ursi (L.) Spreng.
67008644	UCBG	Eastern North America	NA	NA	FOSSIL_SPECIMEN	NA	NA	82.1591	NA	"Rosatti, T."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Alberta	NA	NA	Canada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi subsp. stipitata Packer & Denford
415924463	UConn	CONN	NA	NA	PRESERVED_SPECIMEN	NA	NA	CONN00045847	11083	"Roscoe, Muriel V.; Graustein, Jeannette E.; Perry, Lily M."	1927-07-17T00:00Z	NA	NA	NA	1927	7	17	17-Jul-27	NA	NA	NA	NA	NA	CA	Nova Scotia	Shelburne County	Jordan Falls	Jordan Falls	Jordan Falls	NA	NA	NA	NA	seconds added from gazetteer	NA	43.81638	-65.23333	NA	Arctostaphylos uva-ursi (L.) Spreng.
441693284	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	120426	NA	J. A. Calder	1957-05-24T00:00Z	NA	NA	NA	1957	5	24	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Queen Charlotte Islands; Haida Point near Skidegate Mission, Graham Island."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
465914629	Acadia University	ACAD	E. C. Smith Herbarium (ACAD)	Acadia University	PRESERVED_SPECIMEN	NA	54736	17699	NA	"Smith, EC; Collins, EH; Schofield, WB"	1948-09-12T00:00Z	NA	NA	NA	1948	9	12	NA	in rock crevices	NA	NA	NA	NA	CA	Nova Scotia	Queens	NA	Indian Lookoff	NA	NA	NA	NA	NA	NA	NA	44.24459	-65.32399	NA	Arctostaphylos uva-ursi (L.) Spreng.
466021131	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V170173	NA	David A.J. Irwin	1979-10-08T00:00Z	NA	NA	NA	1979	10	8	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	wedgeMt. lake	NA	NA	NA	NA	NA	NA	NA	50	-123	NA	Arctostaphylos uva-ursi (L.) Spreng.
466035614	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V48351	NA	P. Louis-Marie	1941-09-19T00:00Z	NA	NA	NA	1941	9	19	NA	NA	NA	NA	NA	NA	CA	Quebec	NA	NA	"la trappe, comte des deux-montagnes"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
466038937	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V15863	NA	"Thomas M.C. Taylor, M.W. Bannan, H.M. Harrison"	1939-07-20T00:00Z	NA	NA	NA	1939	7	20	NA	NA	NA	NA	NA	NA	CA	Ontario	NA	NA	"Heron Bay, vicinity of peninsula, Thunder Bay District"	NA	NA	NA	NA	NA	NA	NA	48.75	-86.25	NA	Arctostaphylos uva-ursi var. coactilis Fern. & J.F. Macbr.
466040134	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V66574	NA	Vernon C. Brink	1936-08-08T00:00Z	NA	NA	NA	1936	8	8	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"vaveny, north of thompson valley"	NA	NA	NA	NA	NA	NA	NA	51	-119	NA	Arctostaphylos uva-ursi (L.) Spreng.
466040155	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V3360	NA	Vernon C. Brink	NA	NA	NA	NA	1936	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Kamloops, tranquille range"	NA	NA	NA	NA	NA	NA	NA	50	-120	NA	Arctostaphylos uva-ursi (L.) Spreng.
466043587	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V108596	NA	W. Hubbard	1963-05-14T00:00Z	NA	NA	NA	1963	5	14	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Mountain bruce, saltsrping Island"	NA	NA	NA	NA	NA	NA	NA	NA	NA	A. Young 1964	Arctostaphylos uva-ursi (L.) Spreng.
466051163	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V101961	NA	Vladimir J. Krajina	1950-08-28T00:00Z	NA	NA	NA	1950	8	28	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"coyle, Merritt"	NA	NA	NA	NA	NA	NA	NA	50.15	-120.88333	Ferenc Tusko 1963	Arctostaphylos uva-ursi (L.) Spreng.
466070476	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V27860	NA	"W.J. Cody, C.C. Loan"	1950-06-27T00:00Z	NA	NA	NA	1950	6	27	NA	NA	NA	NA	NA	NA	CA	Northwest Territories	NA	NA	"ft. smith, just west of town, Mackenzie District"	NA	NA	NA	NA	NA	NA	NA	60	-111.88333	M. Harrington 1952	Arctostaphylos uva-ursi (L.) Spreng.
466070628	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V109359	NA	Marc Bell	1958-07-09T00:00Z	NA	NA	NA	1958	7	9	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"SB-69-76, burton"	NA	NA	NA	NA	NA	NA	NA	49	-117	Marc Bell	Arctostaphylos uva-ursi (L.) Spreng.
466072635	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V175782	NA	Richard A. Sims	1981-07-18T00:00Z	NA	NA	NA	1981	7	18	NA	NA	NA	NA	NA	NA	CA	Northwest Territories	NA	NA	"stanley point on the eskimo lakes, 65 km SSE of Tuktoyaktuk, site 81-71"	NA	NA	NA	NA	NA	NA	NA	68.82361	-132.7625	Richard A. Sims	Arctostaphylos uva-ursi (L.) Spreng.
466079591	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V68853	NA	Vernon C. Brink	1952-07-07T00:00Z	NA	NA	NA	1952	7	7	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"beax point, denman Island"	NA	NA	NA	NA	NA	NA	NA	49	-124	Vernon C. Brink	Arctostaphylos uva-ursi (L.) Spreng.
473412866	Universit̩ de Montr̩al Biodiversity Centre	MT	Marie-Victorin Herbarium (MT)	Marie-Victorin Herbarium (MT)	PRESERVED_SPECIMEN	NA	16411	MT00016411	441	"Sabourin, Andr̩; Paquette, Denis"	1989-08-10T00:00Z	NA	NA	NA	1989	8	10	10 ao��t 1989	Rochers de l'escarpement	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Snake Creek, escarpement de; le long de l'Outaouais, un peu au nord de la rivi̬re Snake, canton de Boisclair"	NA	NA	NA	NA	NA	NA	NA	46.43333	-78.83333	"Sabourin, Andr̩; Paquette, Denis"	Arctostaphylos uva-ursi (L.) Spreng.
473524237	Universit̩ de Montr̩al Biodiversity Centre	MT	Marie-Victorin Herbarium (MT)	Marie-Victorin Herbarium (MT)	PRESERVED_SPECIMEN	NA	59035	MT00059035	76504	"Claude, Ginette"	1976-08-18T00:00Z	NA	NA	NA	1976	8	18	18 ao��t 1976	Sur les rochers	NA	NA	NA	NA	CA	Qu̩bec	La C̫te-de-Beaupr̩	Saint-Joachim	"Cap Tourmente, R̩serve nationale de la faune"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Claude, Ginette"	Arctostaphylos uva-ursi (L.) Spreng.
473561978	Universit̩ de Montr̩al Biodiversity Centre	MT	Marie-Victorin Herbarium (MT)	Marie-Victorin Herbarium (MT)	PRESERVED_SPECIMEN	NA	79256	MT00079256	4661	"Rouleau, Ernest"	1958-07-29T00:00Z	NA	NA	NA	1958	7	29	29-Jul-58	Limestone barrens	NA	NA	NA	NA	CA	Newfoundland	White Bay North District	NA	"Englee (northwest of), Canada Bay, Bide Head and Handy Harbour (between)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Rouleau, Ernest"	Arctostaphylos uva-ursi (L.) Spreng.
1041168171	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	urn:occurrence:Arctos:UAM:Herb:153623:55285	153623	NA	"Collector(s): David F. Murray, Barbara M. Murray"	NA	1967-06-26/	NA	NA	NA	NA	NA	26-Jun-67	S-facing slope.	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	St. Elias Mts. NW of Slims R.	NA	NA	NA	NA	NA	unknown	NA	60.91667	-138.71667	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1041250225	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	urn:occurrence:Arctos:UAM:Herb:37807:408486	37807	NA	Collector(s): Phil Caswell	2000-05-28T00:00Z	NA	NA	149	2000	5	28	00-05-28	NA	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	"St. Elias Mts., Alsek Trail"	"St. Elias Mts., Alsek Trail"	NA	NA	NA	NA	Alan R. Batten	NA	60.76	-137.7	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1138216744	Naturalis	Botany	NA	NA	PRESERVED_SPECIMEN	NA	http://data.biodiversitydata.nl/naturalis/specimen/U.1287933	U.1287933	NA	Cody  WJ; McCanse  JB	1949-06-14T00:00Z	NA	NA	NA	1949	6	14	49-06-14	NA	NA	NA	NA	NA	CA	NA	NA	NA	"Plants of Mackenzie District Northwest Territories, Canada. Yellowknife: Latham Island."	NA	NA	NA	NA	NA	NA	NA	62.45	-114.36667	NA	Arctostaphylos uva-ursi (L.) Spreng.
894987753	University of Lethbridge	LEA	University of Lethbridge Herbarium (LEA)	University of Lethbridge	PRESERVED_SPECIMEN	NA	12865	urn:lsid:biocol.org:col:14547	NA	"3097 J. Kuijt, M. Gadd, J. Nagy"	1970-05-25T00:00Z	NA	NA	NA	1970	5	25	NA	dry hillside	NA	NA	NA	NA	CA	Alberta	NA	NA	E. of Buffalo Paddock	NA	NA	NA	NA	NA	NA	NA	49.13333	-113.83333	NA	Arctostaphylos uva-ursi (L.) Spreng.
899020267	NTSRV	NF-CDC	NatureServe Network Species Occurrence Data	NA	UNKNOWN	NA	NA	8-33690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Newfoundland Island	NA	NA	Strait of Belle Isle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
918810973	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	5352	V79918	7684	James A. Calder; D.B.O. Savile	1953-05-13T00:00Z	NA	NA	NA	1953	5	13	1953 May 13	common in pockets along rocky ledges	NA	NA	NA	NA	CA	British Columbia	NA	NA	"East Kootenay Regional District, Lumberton, on Cranbrook-Creston highway"	NA	NA	NA	NA	NA	NA	NA	49.41667	-115.86667	NA	Arctostaphylos uva-ursi (L.) Spreng.
918814550	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	8924	V15834	16x	R.W. Pillsbury	1949-05-15T00:00Z	NA	NA	NA	1949	5	15	1949 May 15	summit of mt.provost	NA	NA	NA	NA	CA	British Columbia	NA	NA	"cowichan valley, Vancouver Island"	NA	701 m	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
918818504	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	12916	V109845	s.n.	Adam F. Szczawinski	1962-07-26T00:00Z	NA	NA	NA	1962	7	26	1962 Jul 26	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"mile 164, Alaska Highway"	NA	NA	NA	NA	NA	NA	NA	NA	NA	Adam F. Szczawinski	Arctostaphylos uva-ursi (L.) Spreng.
918819474	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	13923	V181178	21875	C.E. Garton	1983-05-30T00:00Z	NA	NA	NA	1983	5	30	1983 May 30	prostrate evergreen shrub on drybank along abandoned access road to mine site	NA	NA	NA	NA	CA	Ontario	NA	NA	"Thunder Bay, abandoned mine access road, teck-hughes property off h 580, 3 km southeast of poplar pt., eva township"	NA	NA	NA	NA	NA	NA	NA	NA	NA	C.E. Garton	Arctostaphylos uva-ursi (L.) Spreng.
918820184	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	14669	V137237	681438	Katherine I. Beamish; David Krause; Jake P. Luitjens	1968-06-29T00:00Z	NA	NA	NA	1968	6	29	1968 Jun 29	Dry aspen slope	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	northeast of Fish Lake	NA	4100 ft	NA	NA	NA	NA	NA	60.66667	-135.21667	David Krause	Arctostaphylos uva-ursi uva-ursi
918823064	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	17526	V73122	5375	H.L.J. Rhodes	1954-05-01T00:00Z	NA	NA	NA	1954	5	1	1954 May 01	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Greater Vancouver Regional District, Vancouver, University of British Columbia Botanical Garden"	NA	NA	NA	NA	NA	NA	NA	NA	NA	H.L.J. Rhodes	Arctostaphylos uva-ursi (L.) Spreng.
918826006	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	20514	V81294	s.n.	Ron Buchanan	1959-07-01T00:00Z	NA	NA	NA	1959	7	1	1959 Jul	poplar woods	NA	NA	NA	NA	CA	Saskatchewan	NA	NA	Donevan	NA	NA	NA	NA	NA	NA	NA	NA	NA	John W. Eastham 1960	Arctostaphylos uva-ursi (L.) Spreng.
918827789	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	22290	V137008	630036	Katherine I. Beamish; David Krause; Jake P. Luitjens	1963-06-26T00:00Z	NA	NA	NA	1963	6	26	1963 Jun 26	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"near summit, kelly lake road, pavilion area"	NA	1372 m	NA	NA	NA	NA	NA	NA	NA	Katherine I. Beamish	Arctostaphylos uva-ursi (L.) Spreng.
918830228	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	24780	V133814	s.n.	Richard Revel	1967-08-11T00:00Z	NA	NA	NA	1967	8	11	1967 Aug 11	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	near bear lake on Hart Highway	NA	610-762 m	NA	NA	NA	NA	NA	NA	NA	Richard Revel	Arctostaphylos uva-ursi (L.) Spreng.
918833158	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	27717	V65938	s.n.	Vernon C. Brink	1943-07-20T00:00Z	NA	NA	NA	1943	7	20	1943 Jul 20	Dry ground	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	Carmacks	NA	NA	NA	NA	NA	NA	NA	NA	NA	Vernon C. Brink	Arctostaphylos uva-ursi (L.) Spreng.
918951835	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	147994	V228520	34	Claudia Hanel	1996-06-14T00:00Z	NA	NA	NA	1996	6	14	1996 Jun 14	"Douglas-fir, lodgepole pine forest with stem density 2600 per hectare, open woods"	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Alex Fraser Research Forest, approximately 5 kilometers south of 150 Mile House, Knife Creek, zonal site, IDF dk3"	NA	980 m	NA	NA	NA	NA	NA	52.03333	-121.83333	Claudia Hanel	Arctostaphylos uva-ursi (L.) Spreng.
919132212	University of Manitoba	WIN	University of Manitoba Herbarium (WIN) - Vascular Plant Collection	NA	PRESERVED_SPECIMEN	NA	265765	44526	6	Joyce Belcher	1985-05-14T00:00Z	NA	NA	NA	1985	5	14	NA	Disturbed area. Road side	NA	NA	NA	NA	CA	Manitoba	NA	NA	Whiteshell Provincial Park 1 km N of Inverness Falls	NA	NA	NA	NA	NA	NA	NA	49.89990281	-95.88318481	J.W.Belcher	Arctostaphylos uva-ursi (L.) Spreng.
919132941	University of Manitoba	WIN	University of Manitoba Herbarium (WIN) - Vascular Plant Collection	NA	PRESERVED_SPECIMEN	NA	266401	47330	M-7	L. Martineau	1988-08-03T00:00Z	NA	NA	NA	1988	8	3	NA	Black spruce understory understory. Wet	NA	NA	NA	NA	CA	Manitoba	NA	NA	Porcupine Provincial Forest	NA	NA	NA	NA	NA	NA	NA	52.48389422	-101.4153994	Jennifer Shay	Arctostaphylos uva-ursi (L.) Spreng.
813275765	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	190979	NA	"Scott, W."	1890-05-24T00:00Z	NA	NA	NA	1890	5	24	NA	NA	NA	NA	NA	NA	CA	Ontario	NA	NA	Ottawa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
813287192	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	95572	NA	"Dale, H.M."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Ontario	Nipissing Dist.	NA	"Lake Temagami, Cochrane Island"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Soper, J.H."	Arctostaphylos uva-ursi (L.) Spreng.
813296484	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	54189	NA	"Hosie, R.C.; Harrison, H.M.; Hughes, E.O."	1938-08-26T00:00Z	NA	NA	NA	1938	8	26	NA	NA	NA	NA	NA	NA	CA	Ontario	Algoma Dist.	NA	"Vicinity of Michipicoten Harbour, lighthouse."	NA	NA	NA	NA	NA	NA	NA	48	-85	NA	Arctostaphylos uva-ursi var. coactilis Fern. & J.F. Macbr.
813296548	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	96619	NA	"Hillsdon, B."	1954-08-29T00:00Z	NA	NA	NA	1954	8	29	NA	NA	NA	NA	NA	NA	CA	Ontario	Algoma Dist.	NA	Sault Ste Marie	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Hillsdon, B."	Arctostaphylos uva-ursi (L.) Spreng.
813298935	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	248991	NA	"Whiting, R.E."	1974-08-10T00:00Z	NA	NA	NA	1974	8	10	NA	NA	NA	NA	NA	NA	CA	Ontario	Muskoka D. M.	NA	"Morrison Tp., GRE Lot 15, Quadrat B1, 1.8 km S of Kahshe Lake Community"	NA	NA	NA	NA	NA	NA	NA	44.83333	-79.31667	"Whiting, R.E."	Arctostaphylos uva-ursi (L.) Spreng.
813301373	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	75755	NA	"Brown, H.H."	1934-05-20T00:00Z	NA	NA	NA	1934	5	20	NA	NA	NA	NA	NA	NA	CA	Ontario	Simcoe Co.	NA	Wasaga Beach	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi var. coactilis Fern. & J.F. Macbr.
813315863	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	201675	NA	"Riley, J.L."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Ontario	Kenora Dist.	NA	"Patricia Portion, Attawapiskat River, S side of island in the river, ca. 42 mi upstream from town of Attawapiskat.; 216"	NA	NA	NA	NA	NA	NA	NA	53.95139	-83.23333	"Riley, J.L."	Arctostaphylos uva-ursi var. adenotricha Fern. & J.F. Macbr.
813318599	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	118347	NA	"Heidenreich, C.E."	1969-08-07T00:00Z	NA	NA	NA	1969	8	7	NA	NA	NA	NA	NA	NA	CA	Ontario	Hastings Co.	NA	"Lake Tp., S of Tangamong Lake; 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Soper, J.H."	Arctostaphylos uva-ursi (L.) Spreng.
813318609	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	163487	NA	"Catling, P.M."	1969-10-17T00:00Z	NA	NA	NA	1969	10	17	NA	NA	NA	NA	NA	NA	CA	Ontario	Northumberland Co.	NA	"Brighton Tp., Presqu'ile Point"	NA	NA	NA	NA	NA	NA	NA	44	-77.68333	"Catling, P.M."	Arctostaphylos uva-ursi (L.) Spreng.
813319797	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	51129	NA	"Wilkes, M."	1899-06-17T00:00Z	NA	NA	NA	1899	6	17	NA	NA	NA	NA	NA	NA	CA	Ontario	NA	NA	"Scarborough, Scarborough Heights"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Wilkes, M."	Arctostaphylos uva-ursi (L.) Spreng.
876153856	BC	BC	NA	NA	PRESERVED_SPECIMEN	NA	NA	927875	NA	W.J. Cody	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	On	NA	NA	"Lanark Co., 1 mile NE of Almonte, 'The Burnt Lands'"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
