gbifID	institutionCode	collectionCode	basisOfRecord	recordNumber	recordedBy	individualCount	preparations	associatedTaxa	fieldNumber	eventDate	year	month	day	verbatimEventDate	habitat	fieldNotes	eventRemarks	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	scientificName
1021230023	UCR	VascularPlants	PRESERVED_SPECIMEN	1208	H. F. Copeland		NA	NA	NA	1929-06-10T00:00Z	1929	6	10	Jun 10 1929	NA	NA	NA	NA	NA	US	California	Butte	NA	Jonesville	NA	1524 m	NA	NA	NA	NA	NA	40.11306	-121.46611	10000	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1021585678	HSC	VascularPlants	PRESERVED_SPECIMEN	152	Gail Newton		NA	NA	NA	1980-06-16T00:00Z	1980	6	16	Jun 16 1980	NA	NA	NA	NA	NA	US	California	Humboldt	NA	Near Monks Camp	NA	1097 m	NA	NA	NA	NA	NA	41.31167	-123.7475	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1065075878	CAS	BOT	PRESERVED_SPECIMEN	s.n.	"Orr, Robert T."	NA	NA	NA	NA	1941-09-28T00:00Z	1941	9	28	"Sept. 28, 1941"	NA	NA	NA	NA	NA	US	Idaho	Idaho County	NA	4 miles SW Selway Falls	NA	5800 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier cusickii Fern.
318046352	KU	KANU	PRESERVED_SPECIMEN	NA	Steve Stephens; Ralph E Brooks	NA	NA	NA	33217	1969-07-04T00:00Z	1969	7	4	NA	NA	NA	"Steep, wooded bank along creek. Dry, rocky, clay soil."	NA	NA	US	North Dakota	Emmons	NA	"Linton, 7 mi W"	NA	NA	NA	NA	NA	NA	NA	46.26656	-100.37949	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
318046358	KU	KANU	PRESERVED_SPECIMEN	NA	Steve Stephens	NA	NA	NA	21293	1968-05-27T00:00Z	1968	5	27	NA	NA	NA	"Steep, wooded hillside, near Big Sioux River. Rocky, clay soil."	NA	NA	US	South Dakota	Lincoln	NA	"Canton, 5 mi S"	NA	NA	NA	NA	NA	NA	NA	43.2284	-96.5925	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
318046379	KU	KANU	PRESERVED_SPECIMEN	NA	Steve Stephens; Ralph E Brooks	NA	NA	NA	12327	1967-06-26T00:00Z	1967	6	26	NA	NA	NA	"Upland prairie hillside. Sandy, gravel soil."	NA	NA	US	South Dakota	Corson	NA	"Wakpala, 1 mi S"	NA	NA	NA	NA	NA	NA	NA	45.6445	-100.53259	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093209	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093247	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Wallowa County, T3S R45E S4, 2.1 mile south of Imnaha rd on Hwy 82 along east edge of wallowa lake."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093250	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Whitman County, T12N R45E S16NE1/4,  2.1 mile west of Tauffen rd on Schlee Rd"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093258	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Idaho county, T30N R3E S11, Roadside bank 4.9 miles East of junction of Hwy 13 and 95 in Grangeville going east on 13, south side of road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093333	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Boise county, T8N R2E S15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093336	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Cassia county, T15S R23E S5, located on a fence line next to a county road just above Birch creek"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535119	UCMC	COLO	PRESERVED_SPECIMEN	NA	W.W. Robbins	NA	NA	NA	NA	1906-07-27T00:00Z	1906	7	27	NA	NA	NA	NA	NA	NA	US	Colorado	Boulder	NA	Eldora.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535130	UCMC	COLO	PRESERVED_SPECIMEN	NA	W.W. Robbins	NA	NA	NA	NA	1906-07-24T00:00Z	1906	7	24	NA	NA	NA	NA	NA	NA	US	Colorado	Boulder	NA	Sugar Loaf Mt.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535147	UCMC	COLO	PRESERVED_SPECIMEN	NA	W.W. Robbins	NA	NA	NA	NA	1909-07-08T00:00Z	1909	7	8	NA	NA	NA	NA	NA	NA	US	Colorado	Gilpin	NA	Tolland.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535202	UCMC	COLO	PRESERVED_SPECIMEN	NA	W.A. Weber	NA	NA	NA	NA	1982-06-22T00:00Z	1982	6	22	NA	NA	NA	NA	NA	NA	US	Colorado	Summit	NA	"Blue River Valley 8 mi. N of Silverthorne, at Boulder Creek."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535409	UCMC	COLO	PRESERVED_SPECIMEN	NA	J. Sanderson	NA	NA	NA	NA	1995-05-21T00:00Z	1995	5	21	NA	NA	NA	NA	NA	NA	US	Colorado	Larimer	NA	At lower elevations in Horsetooth Mtn. Park.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535487	UCMC	COLO	PRESERVED_SPECIMEN	NA	T. Kelso	NA	NA	NA	NA	1999-06-10T00:00Z	1999	6	10	NA	NA	NA	NA	NA	NA	US	Colorado	Larimer	NA	"Pinyon Canyon Maneuver Site, N end of Spring Canyon, trib. of Puragtoire R."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535794	UCMC	COLO	PRESERVED_SPECIMEN	NA	Paul D. Greene	NA	NA	NA	NA	1952-07-19T00:00Z	1952	7	19	NA	NA	NA	NA	NA	NA	US	Colorado	Pitkin	NA	"Along Hwy E form Aspen toward Independence Pass, 11 mi. E of Aspen."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1258907582	MO	MO	PRESERVED_SPECIMEN	Castaner 4595	David Castaner	NA	NA	NA	NA	1976-08-24T00:00Z	1976	8	24	NA	NA	NA	NA	NA	NA	US	Wyoming	Washakie	NA	"Soapstone area, washita n.f., 8 Miles e of kamar"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1258908099	MO	MO	PRESERVED_SPECIMEN	Dunn 12065	David B. Dunn	NA	NA	NA	NA	1936-07-13T00:00Z	1936	7	13	NA	NA	NA	NA	NA	NA	US	Montana	Flathead	NA	"Along the median line of sec. 3 Halfway down the division of the n 1/2, between The 2 n 1/4s. Area cleared to the west and wooded to n. Arae se all cleared and Belonging to anaconda. T30n,r20w. Less than 0.25 mile from aluminum pl. Fungus infection. Soil site 84"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
51746594	OSC	ORE	PRESERVED_SPECIMEN	NA	Orlin L. Ireland	NA	NA	NA	NA	1945-07-17T00:00Z	1945	7	17	NA	NA	NA	NA	NA	NA	US	Oregon	Lane	NA	Melakwa Lake; Three Sisters Area.	NA	NA	NA	NA	NA	NA	NA	44.2011	-121.9097	4828.03	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
51748742	OSC	WILLU	PRESERVED_SPECIMEN	NA	Elmer I. Applegate	NA	NA	NA	NA	1923-07-22T00:00Z	1923	7	22	NA	NA	NA	NA	NA	NA	US	Oregon	Klamath	NA	"Modoc Point, east side of Klamath Lake."	NA	NA	NA	NA	NA	NA	NA	42.445	-121.8672	402.34	NA	NA	NA	NA	Amelanchier cusickii Fern.
60039797	USU	UTC	UNKNOWN	NA	Bassett Maguire; AH Holmgren	NA	NA	NA	NA	1946-08-23T00:00Z	1946	8	23	NA	NA	NA	NA	NA	NA	US	Oregon	Wallowa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
60040507	USU	UTC	UNKNOWN	NA	Andreas Leidolf	NA	NA	NA	NA	1997-06-09T00:00Z	1997	6	9	NA	NA	NA	NA	NA	NA	US	Utah	Cache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
185831301	CS	Herbarium	PRESERVED_SPECIMEN	NA	P Douglas 943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Colorado	Conejos County	NA	",near Sheep Ck, 2 mi W of Aspen Glade Cmpgnd, 2.5 mi SSE of Spruce Hole"	NA	NA	NA	NA	NA	NA	NA	37.0779	-106.3047	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685250	UWBM	Plants	PRESERVED_SPECIMEN	NA	Phil Smith	NA	NA	NA	NA	2002-07-12T00:00Z	2002	7	12	NA	NA	NA	NA	NA	NA	US	Washington	Whatcom	NA	"Ross Lake National Recreation Area; along east side of Ross Lake, 200 meters south of the Lightning Creek footbridge."	NA	NA	NA	NA	NA	NA	NA	48.86667	-121.01667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685256	UWBM	Plants	PRESERVED_SPECIMEN	NA	J. E. Schwartz	NA	NA	NA	NA	1937-05-23T00:00Z	1937	5	23	NA	NA	NA	NA	NA	NA	US	Washington	Jefferson	NA	Olympic Forest. Big Hump. Duckabush River.	NA	NA	NA	NA	NA	NA	NA	47.68548	-123.0944	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685693	UWBM	Plants	PRESERVED_SPECIMEN	NA	Steve Hahn	NA	NA	NA	NA	2005-04-27T00:00Z	2005	4	27	NA	NA	NA	NA	NA	NA	US	Washington	San Juan	NA	"San Juan Islands National Wildlife Refuge and Wilderness Area.  Charles Island, southwest corner of island."	NA	NA	NA	NA	NA	NA	NA	48.44335	-122.9134	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685759	UWBM	Plants	PRESERVED_SPECIMEN	NA	C. L. Hitchcock	NA	NA	NA	NA	1945-07-25T00:00Z	1945	7	25	NA	NA	NA	NA	NA	NA	US	Montana	Missoula	NA	Circa ten miles up Blackfoot Valley from Bonner.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685799	UWBM	Plants	PRESERVED_SPECIMEN	NA	C. L. Hitchcock	NA	NA	NA	NA	1948-06-15T00:00Z	1948	6	15	NA	NA	NA	NA	NA	NA	US	Washington	Chelan	NA	Nahahum Canyon. 6 miles north of Cashmere; Wenatchee Mountains.	NA	NA	NA	NA	NA	NA	NA	47.59599	-120.44724	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685802	UWBM	Plants	PRESERVED_SPECIMEN	NA	C.  Leo Hitchcock	NA	NA	NA	NA	1936-05-15T00:00Z	1936	5	15	NA	NA	NA	NA	NA	NA	US	Washington	Pend Oreille	NA	Near highway about 14 miles north of Metaline Falls.	NA	NA	NA	NA	NA	NA	NA	48.99308	-117.30244	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685823	UWBM	Plants	PRESERVED_SPECIMEN	NA	Don Hendrickson	NA	NA	NA	NA	1938-05-14T00:00Z	1938	5	14	NA	NA	NA	NA	NA	NA	US	Montana	Missoula	NA	Spring Gulch.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441686054	UWBM	Plants	PRESERVED_SPECIMEN	NA	Richard R. Halse	NA	NA	NA	NA	1988-04-08T00:00Z	1988	4	8	NA	NA	NA	NA	NA	NA	US	Washington	Klickitat	NA	"Along State Hwy. 14, 1.7 miles east of Bingen."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia var. cusickii (Fern.) C.L. Hitchc.
441686320	UWBM	Plants	PRESERVED_SPECIMEN	NA	Louis A. Dillon	NA	NA	NA	NA	1936-04-25T00:00Z	1936	4	25	NA	NA	NA	NA	NA	NA	US	Idaho	Latah	NA	"One mile below Camp Couga, Arid Transition Life Zone."	NA	NA	NA	NA	NA	NA	NA	46.75417	-115.67667	NA	NA	NA	NA	NA	Amelanchier cusickii Fern.
441686423	UWBM	Plants	PRESERVED_SPECIMEN	NA	Ed Zaring	NA	NA	NA	NA	1935-04-19T00:00Z	1935	4	19	NA	NA	NA	NA	NA	NA	US	Washington	Grant	NA	"Park Lake, Grand Coulee."	NA	NA	NA	NA	NA	NA	NA	47.94167	-119.00222	NA	NA	NA	NA	NA	Amelanchier cusickii Fern.
441686431	UWBM	Plants	PRESERVED_SPECIMEN	NA	George Neville Jones	NA	NA	NA	NA	1930-04-10T00:00Z	1930	4	10	NA	NA	NA	NA	NA	NA	US	Washington	Whitman	NA	Palouse Falls.	NA	NA	NA	NA	NA	NA	NA	46.91028	-117.07472	NA	NA	NA	NA	NA	Amelanchier cusickii Fern.
441686457	UWBM	Plants	PRESERVED_SPECIMEN	NA	George Neville Jones	NA	NA	NA	NA	1935-04-13T00:00Z	1935	4	13	NA	NA	NA	NA	NA	NA	US	Washington	Yakima	NA	Near Priest Rapids.	NA	NA	NA	NA	NA	NA	NA	46.63889	-119.91944	NA	NA	NA	NA	NA	Amelanchier alnifolia var. cusickii (Fern.) C.L. Hitchc.
727450843	Harvard University	A	PRESERVED_SPECIMEN	NA	J. Lunell	NA	Sheet	NA	NA	1918-05-15T00:00Z	1918	5	15	NA	NA	NA	NA	NA	NA	US	North Dakota	Rolette County	Dunseith	Ravine of Willow Creek [Turtle Mountains]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier leptodendron Lunell
864753244	Harvard University	GH	PRESERVED_SPECIMEN	14820	P. A. Munz	NA	Sheet	NA	14820	1937-07-07T00:00Z	1937	7	7	NA	NA	NA	NA	NA	NA	US	California	Inyo County	NA	"Thorndyke's Canyon, upper Wild Rose Canyon, Panamint Mts."	NA	"7,500 ft."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
864753172	Harvard University	A	PRESERVED_SPECIMEN	10730	A. Eastwood	NA	Sheet	NA	10730	1921-07-24T00:00Z	1921	7	24	NA	NA	NA	NA	NA	NA	US	California	Siskiyou County	NA	Castle Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1265595068	iNaturalist	Observations	HUMAN_OBSERVATION	NA	John Brew	NA	NA	NA	NA	2016-04-22T03:38Z	2016	4	22	16-04-21 18:38	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"North Bend, Washington, United States"	NA	NA	NA	NA	NA	NA	47.4987	-121.75628	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1265588141	iNaturalist	Observations	HUMAN_OBSERVATION	NA	nelsloni	NA	NA	NA	NA	2016-04-21T02:40Z	2016	4	21	2016-04-20 6:40:35 PM MDT	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"Pocatello, ID 83204"	NA	NA	NA	NA	NA	NA	42.79283	-112.43169	8	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
912579866	K	Herbarium	PRESERVED_SPECIMEN	11841	"Suksdorf, W."	NA	NA	NA	NA	1925-04-17T00:00Z	1925	4	17	"17 Apr, 1 and 27 Je, 21 Spt. 1925"	On dry ground	NA	NA	NA	NA	US	NA	NA	NA	Klickitat County. near Bingen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier florida Lindl.
45431119	UCD	Herbarium	PRESERVED_SPECIMEN	7716	Beecher Crampton	NA	NA	NA	NA	1966-05-10T00:00Z	1966	5	10	NA	NA	NA	NA	NA	NA	US	California	Napa County	NA	Napa County: 9 miles east of Rutherford on State Hwy. 128.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1146233329	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	"Collector(s): Michael Duffy, Rob Lipkin, Jerry Tande"		whole organism	NA	NA	1995-06-20T00:00Z	1995	6	20	95-06-20	"steppe communities, on very steep (>45��) dry SSE-facing slopes, on loess over basalt and Birch Creek schist"	NA	NA	NA	NA	US	Alaska	NA	NA	"Yukon-Tanana Uplands, Birch Hill Bluffs (3.5 km NE of airfield)"	"Yukon-Tanana Uplands, Birch Hill Bluffs (3.5 km NE of airfield)"	NA	NA	NA	NA	Alan R. Batten	Elevation Notes: 170-260 m.s.m.	64.85	-147.55	3615	NA	NA	decimal degrees	NA	Amelanchier alnifolia (Nutt.) Nutt.
864753299	Harvard University	GH	PRESERVED_SPECIMEN	4948	R. T. Clausen & H. Trapido	NA	Sheet	NA	4948	1940-07-26T00:00Z	1940	7	26	NA	NA	NA	NA	NA	NA	US	California	Siskiyou County	NA	"So. Cascade Mts., canyon of Mud Creek, Mt. Shasta, Sacramento River Basin"	NA	5000 feet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia var. semiintegrifolia (Hook.) C.L. Hitchc.
1146230851	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	"Collector(s): Randy Howenstein, Jim Borron"		whole organism	NA	NA	1982-07-10T00:00Z	1982	7	10	10-Jul-82	"se-facing bludd, xeric, silty-loam"	NA	NA	NA	NA	US	Alaska	NA	NA	Porcupine River	Porcupine River	NA	NA	NA	NA	unknown	NA	66.98304917	-142.8524841	NA	NA	NA	decimal degrees	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093194	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093244	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Asotin county, T7N R45E S11NW1/4, south of Anatone, 1.3 mile north of Field Spring Park on hwy 129"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093306	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Kootenai county, T48N R5W S15, road cut at junction of Sun- up Bay road and hwy 95 across highway from southwest corner of roadside rest area on hwy 95, west side of road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093311	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Lewis County, T35N R2E S25, roadside parking area 3.2 miles southeast of junction of hwy 11 and 12 near Greer going southeast on hwy 12, north side of road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1261383990	MO	MO	PRESERVED_SPECIMEN	Stein 1798	Bruce A. Stein		NA	NA	84-29	1984-06-23T00:00Z	1984	6	23	NA	NA	NA	NA	NA	NA	US	Colorado	Gunnison	NA	"Kebler Pass Road miles W of Crested Butte, Lodgepole pine belt. Elev. 9500 ft."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1139421405	Naturalis	Botany	PRESERVED_SPECIMEN	NA	Beattie  RK	NA	NA	NA	NA	1900-05-30T00:00Z	1900	5	30	1900-05-30	NA	NA	NA	NA	NA	US	NA	NA	NA	"Plants of The Pacific Coast. Pullman, Washington. Shrub 2-8 M. high, common along streams. Piper calls this A. alnifolia."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
137496179	MA	MA	PRESERVED_SPECIMEN	04/US/151	J. Lambinon		herbarium specimen	NA	NA	2004-06-17T00:00Z	2004	6	17	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Montana. Lake Co. Flathead Lake, rive est. Finley Peninsula."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535100	UCMC	COLO	PRESERVED_SPECIMEN	NA	Will C. Ferril	NA	NA	NA	NA	1901-05-18T00:00Z	1901	5	18	NA	NA	NA	NA	NA	NA	US	Colorado	Jefferson	NA	Golden.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
60039619	USU	UTC	UNKNOWN	NA	V Weldert; L Boner	NA	NA	NA	NA	1939-06-22T00:00Z	1939	6	22	NA	NA	NA	NA	NA	NA	US	Washington	Stevens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
60039719	USU	UTC	UNKNOWN	NA	FL Pickett	NA	NA	NA	NA	1915-04-16T00:00Z	1915	4	16	NA	NA	NA	NA	NA	NA	US	Washington	Whitman	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
60040097	USU	UTC	UNKNOWN	NA	CG Brown	NA	NA	NA	NA	1973-03-27T00:00Z	1973	3	27	NA	NA	NA	NA	NA	NA	US	Oregon	Baker	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
60040236	USU	UTC	UNKNOWN	NA	A Taye	NA	NA	NA	NA	1984-05-23T00:00Z	1984	5	23	NA	NA	NA	NA	NA	NA	US	Utah	Piute	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
543337389	CAS	DS	PRESERVED_SPECIMEN	230	"Hansen, George"	NA	NA	NA	NA	NA	1892	9	NA	"IX, 1892"	NA	NA	NA	NA	NA	US	California	Amador County	NA	Silver Lake	NA	8500 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier siskiyouensis C. K. Schneider
441685687	UWBM	Plants	PRESERVED_SPECIMEN	NA	Ben Legler	NA	NA	NA	NA	2005-04-28T00:00Z	2005	4	28	NA	NA	NA	NA	NA	NA	US	Washington	San Juan	NA	San Juan Islands National Wildlife Refuge and Wilderness Area.  Castle Island.	NA	NA	NA	NA	NA	NA	NA	48.42104	-122.82176	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685772	UWBM	Plants	PRESERVED_SPECIMEN	NA	C. L. Hitchcock	NA	NA	NA	NA	1945-06-30T00:00Z	1945	6	30	NA	NA	NA	NA	NA	NA	US	Montana	Lewis and Clark	NA	"East of McDonald Pass, 1/2 mile south on road to Rimini."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685811	UWBM	Plants	PRESERVED_SPECIMEN	NA	C. L. Hitchcock	NA	NA	NA	NA	1947-06-18T00:00Z	1947	6	18	NA	NA	NA	NA	NA	NA	US	Idaho	Elmore	NA	"Jackass Creek, 2 miles east of Arrow Rock Reservoir."	NA	NA	NA	NA	NA	NA	NA	43.5518	-115.6829	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685961	UWBM	Plants	PRESERVED_SPECIMEN	NA	David Giblin	NA	NA	NA	NA	2008-05-30T00:00Z	2008	5	30	NA	NA	NA	NA	NA	NA	US	Washington	San Juan	NA	"San Juan Islands National Wildlife Refuge and Wilderness Area.  Blind Island.  Less than 0.5 acre island, approximately 200 meters west of Castle Island."	NA	NA	NA	NA	NA	NA	NA	48.42333	-122.82722	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441686014	UWBM	Plants	PRESERVED_SPECIMEN	NA	Brianne Cohen	NA	NA	NA	NA	2009-05-02T00:00Z	2009	5	2	NA	NA	NA	NA	NA	NA	US	Washington	Grant	NA	Northrup Canyon.	NA	NA	NA	NA	NA	NA	NA	47.87028	-119.07389	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441686057	UWBM	Plants	PRESERVED_SPECIMEN	NA	C. L. Hitchcock	NA	NA	NA	NA	1961-04-06T00:00Z	1961	4	6	NA	NA	NA	NA	NA	NA	US	Washington	Whitman	NA	"Snake River Canyon, N wall, 6 mi. W of Lewiston."	NA	NA	NA	NA	NA	NA	NA	46.63139	-118.05194	NA	NA	NA	NA	NA	Amelanchier alnifolia var. cusickii (Fern.) C.L. Hitchc.
441686246	UWBM	Plants	PRESERVED_SPECIMEN	NA	B. Le Roy Davidson	NA	NA	NA	NA	1936-04-19T00:00Z	1936	4	19	NA	NA	NA	NA	NA	NA	US	Washington	Whitman	NA	"At Granite Point, above Uawawai on Juake Pirce."	NA	NA	NA	NA	NA	NA	NA	46.60444	-117.35806	NA	NA	NA	NA	NA	Amelanchier cusickii Fern.
441686417	UWBM	Plants	PRESERVED_SPECIMEN	NA	C. V. Piper	NA	NA	NA	NA	1893-06-05T00:00Z	1893	6	5	NA	NA	NA	NA	NA	NA	US	Washington	NA	NA	Pullman.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier cusickii Fern.
